customer_id,tenure_months,monthly_charges,total_charges,age,num_support_calls,contract_type,internet_service,payment_method,tech_support,paperless_billing,has_partner,has_dependents,senior_citizen,churn
CUST-000376,53,53.9,2974.44,78.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,No,0,0
CUST-005773,1,59.6,57.88,30.0,2,Two year,No,Electronic check,No,Yes,Yes,No,0,0
CUST-000859,58,55.63,3231.48,62.0,0,Two year,DSL,Electronic check,Yes,Yes,Yes,No,0,0
CUST-001844,54,32.35,1842.13,23.0,1,Month-to-month,No,Electronic check,No internet service,No,Yes,Yes,0,0
CUST-004053,59,37.19,2233.5,22.0,1,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-001869,56,64.64,3597.71,,3,Month-to-month,No,Electronic check,Yes,Yes,Yes,No,0,1
CUST-000378,27,81.19,2111.22,19.0,1,Two year,Fiber optic,Bank transfer,No,No,Yes,Yes,0,0
CUST-005512,66,84.19,5911.83,49.0,2,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,No,1,0
CUST-003258,41,86.37,3793.2,71.0,1,One year,DSL,Electronic check,No internet service,Yes,No,Yes,0,0
CUST-001294,69,113.75,7591.24,69.0,2,Month-to-month,DSL,Credit card,Yes,No,Yes,Yes,0,0
CUST-004979,44,60.95,2641.49,26.0,3,Two year,Fiber optic,Credit card,No internet service,No,Yes,No,0,0
CUST-001432,12,89.22,1059.31,24.0,1,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No,0,0
CUST-002722,8,60.69,468.21,49.0,2,One year,Fiber optic,Credit card,No,Yes,Yes,Yes,0,0
CUST-004205,58,147.35,8295.54,32.0,2,One year,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-004434,42,76.57,3221.1,78.0,0,Month-to-month,DSL,Credit card,No,Yes,No,Yes,0,1
CUST-001779,49,92.74,4545.93,24.0,1,Month-to-month,DSL,Mailed check,No internet service,Yes,No,No,0,0
CUST-005993,47,64.97,3315.87,41.0,0,Month-to-month,DSL,Credit card,,Yes,No,Yes,0,1
CUST-003254,17,66.65,1194.71,45.0,0,One year,Fiber optic,Mailed check,Yes,No,No,No,0,0
CUST-004596,65,107.97,6409.34,54.0,0,One year,DSL,Electronic check,No internet service,Yes,Yes,Yes,0,1
CUST-003753,19,85.48,1601.64,44.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,0,1
CUST-000841,47,92.26,4364.75,,4,One year,Fiber optic,Mailed check,No,Yes,No,No,0,0
CUST-005526,42,74.65,3371.37,73.0,0,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,1
CUST-001189,0,40.0,0.0,56.0,2,One year,DSL,Credit card,No,Yes,Yes,No,0,0
CUST-000175,33,32.66,1109.27,67.0,1,One year,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-005601,72,67.51,5127.59,29.0,0,One year,No,Credit card,No internet service,No,Yes,No,0,0
CUST-000927,21,34.63,702.8,50.0,0,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,1
CUST-004801,43,102.67,4339.81,40.0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,1
CUST-000045,70,49.75,3213.18,55.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,1,1
CUST-001260,19,39.92,773.81,46.0,2,Month-to-month,No,Mailed check,Yes,No,Yes,Yes,0,0
CUST-001096,60,69.91,4031.17,44.0,1,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,Yes,0,1
CUST-001443,31,27.16,792.42,44.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-002664,15,47.09,759.28,48.0,1,Month-to-month,DSL,Electronic check,Yes,No,No,No,0,0
CUST-005634,55,65.79,3857.58,42.0,2,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,0,1
CUST-001187,43,48.86,2231.41,29.0,0,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes,1,1
CUST-005109,20,83.91,1675.54,68.0,3,Two year,DSL,Electronic check,Yes,No,Yes,No,1,0
CUST-002678,42,47.7,1916.98,70.0,1,One year,No,Credit card,No internet service,No,Yes,No,0,0
CUST-001030,35,53.62,1943.02,51.0,2,One year,Fiber optic,Electronic check,No,Yes,No,No,1,1
CUST-002272,21,59.13,,57.0,0,Two year,Fiber optic,Mailed check,Yes,No,Yes,No,1,0
CUST-000300,26,86.74,2446.67,31.0,3,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,No,0,1
CUST-005631,40,34.79,1384.97,30.0,2,One year,No,Credit card,No,Yes,Yes,No,0,1
CUST-001472,32,96.75,3135.75,76.0,1,Two year,Fiber optic,Bank transfer,No,No,Yes,No,0,0
CUST-000283,35,32.08,1121.89,24.0,1,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,0,1
CUST-005788,39,122.24,5106.15,61.0,0,Two year,DSL,Mailed check,No internet service,No,Yes,No,0,0
CUST-002751,5,40.16,188.75,77.0,3,Month-to-month,DSL,Credit card,Yes,No,Yes,Yes,0,0
CUST-004771,55,67.28,3407.94,55.0,1,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,No,0,0
CUST-004937,43,91.57,3652.51,32.0,3,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,No,0,0
CUST-001813,36,83.83,3189.96,18.0,3,One year,Fiber optic,Mailed check,Yes,Yes,Yes,No,0,0
CUST-004638,44,81.03,3518.05,56.0,0,One year,Fiber optic,Bank transfer,Yes,Yes,No,Yes,1,0
CUST-004407,13,34.25,413.63,21.0,0,Two year,DSL,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-004155,13,85.95,1043.02,58.0,2,One year,No,Credit card,No,Yes,No,No,1,0
CUST-002966,17,76.36,1289.92,63.0,0,Two year,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-004013,35,113.89,4015.49,26.0,2,Month-to-month,DSL,Credit card,Yes,Yes,No,No,0,0
CUST-002952,68,103.84,7025.95,74.0,0,Two year,DSL,Electronic check,Yes,No,Yes,No,0,0
CUST-003893,14,15.52,206.77,52.0,0,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-002291,23,90.27,2158.2,25.0,2,Two year,No,Electronic check,Yes,Yes,No,No,0,0
CUST-002627,0,105.62,0.0,28.0,1,Two year,Fiber optic,Electronic check,No,No,No,No,0,0
CUST-003830,65,99.56,6321.6,47.0,1,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-004593,53,53.5,2729.31,37.0,1,One year,Fiber optic,Bank transfer,No,No,Yes,Yes,0,0
CUST-004903,52,32.2,1644.61,34.0,0,One year,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-002347,54,26.85,1333.12,49.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,1,0
CUST-002414,27,100.85,2561.43,41.0,2,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No,0,1
CUST-005484,38,60.54,2154.36,64.0,1,Two year,Fiber optic,Mailed check,No,Yes,Yes,Yes,1,0
CUST-000257,7,29.45,199.12,75.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,Yes,0,1
CUST-000507,18,114.56,2065.33,71.0,2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-001965,54,72.7,3783.08,18.0,1,One year,DSL,Mailed check,No,Yes,No,Yes,0,0
CUST-000099,10,34.26,319.59,34.0,0,Month-to-month,No,Electronic check,Yes,No,No,No,0,0
CUST-004705,17,54.74,907.67,18.0,1,One year,DSL,Electronic check,No,No,No,No,0,0
CUST-000744,58,80.27,4457.24,69.0,1,One year,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-002124,54,55.25,3032.93,20.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,No,0,1
CUST-005572,17,66.25,1012.51,43.0,0,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-001375,70,73.41,5119.82,31.0,2,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,0,0
CUST-003889,60,123.64,7241.09,71.0,0,Two year,No,Electronic check,Yes,Yes,Yes,No,0,0
CUST-003842,40,92.06,3606.7,21.0,1,Month-to-month,No,Electronic check,Yes,Yes,No,No,0,1
CUST-004607,35,40.63,1415.27,33.0,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-004315,20,87.66,,79.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,No,0,0
CUST-004239,17,56.44,986.98,35.0,1,Two year,DSL,Mailed check,No internet service,Yes,Yes,No,1,0
CUST-001157,62,121.91,7382.11,47.0,2,Month-to-month,No,Electronic check,No internet service,Yes,No,No,1,0
CUST-001858,38,15.0,584.94,41.0,1,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-004382,25,64.61,1616.41,53.0,2,Month-to-month,No,Mailed check,No,Yes,No,Yes,0,1
CUST-002499,67,37.84,2544.17,53.0,0,Two year,Fiber optic,Credit card,No,Yes,Yes,Yes,0,0
CUST-004921,63,55.29,3651.62,29.0,0,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,0,0
CUST-001437,47,26.13,1034.68,21.0,0,One year,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-004987,67,64.5,4375.45,62.0,1,One year,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-000366,34,68.79,2411.97,77.0,2,One year,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-005573,50,57.7,2700.2,66.0,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-005765,40,95.06,3614.58,74.0,1,Month-to-month,Fiber optic,Credit card,No internet service,Yes,Yes,No,1,0
CUST-000402,23,57.97,1419.58,18.0,4,Month-to-month,DSL,Mailed check,No,Yes,No,No,1,0
CUST-004660,60,54.5,3534.77,33.0,1,One year,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-004740,19,49.86,930.96,77.0,2,Month-to-month,DSL,Credit card,No,Yes,No,Yes,1,0
CUST-000949,20,73.09,1521.23,54.0,0,Month-to-month,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-002835,39,62.38,2487.52,50.0,0,Month-to-month,No,Mailed check,No internet service,Yes,No,No,0,0
CUST-000019,32,57.64,1701.64,78.0,0,Month-to-month,DSL,Credit card,No,Yes,No,Yes,0,0
CUST-000229,12,78.87,974.99,,1,Two year,No,Credit card,Yes,No,No,No,0,0
CUST-004201,54,56.21,3119.22,68.0,1,Month-to-month,No,Mailed check,No,No,No,Yes,1,1
CUST-000668,67,125.45,8568.69,57.0,2,Month-to-month,DSL,Bank transfer,No,No,Yes,Yes,0,0
CUST-000218,32,42.28,1424.12,73.0,2,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,1,0
CUST-005023,30,61.51,1876.89,55.0,2,Month-to-month,DSL,Mailed check,No internet service,Yes,No,No,0,0
CUST-004195,36,45.73,1673.65,22.0,2,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No,1,1
CUST-004783,55,97.66,5166.18,32.0,1,One year,No,Mailed check,Yes,No,Yes,No,0,0
CUST-002699,8,15.0,116.61,45.0,0,Two year,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-004404,19,39.43,749.82,22.0,1,Month-to-month,No,Electronic check,Yes,No,No,Yes,0,1
CUST-000585,67,65.31,4759.26,35.0,1,Month-to-month,No,Bank transfer,Yes,Yes,No,No,0,0
CUST-005708,39,108.29,4734.64,42.0,1,Month-to-month,DSL,Electronic check,No internet service,No,Yes,No,0,0
CUST-002942,55,92.76,5152.75,20.0,0,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes,0,0
CUST-002004,58,23.22,1384.13,65.0,1,One year,No,Credit card,No,No,Yes,No,0,0
CUST-003935,61,28.94,1692.07,50.0,3,One year,DSL,Electronic check,No,No,No,Yes,0,0
CUST-003852,7,37.37,259.54,64.0,1,One year,DSL,Electronic check,No,Yes,No,No,0,0
CUST-003501,46,73.52,3522.46,60.0,0,One year,No,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-003398,0,69.12,0.0,65.0,0,Two year,DSL,Credit card,Yes,Yes,Yes,No,0,0
CUST-000777,8,76.76,646.22,77.0,3,Two year,DSL,Mailed check,No,Yes,No,Yes,0,0
CUST-004650,29,20.33,579.54,37.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-001018,3,124.6,414.14,49.0,1,Month-to-month,No,Electronic check,No,No,Yes,No,0,1
CUST-001606,10,82.26,830.83,58.0,2,One year,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-002522,15,79.25,1241.95,26.0,0,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,1
CUST-002826,26,15.0,438.82,52.0,0,Month-to-month,Fiber optic,Credit card,No internet service,Yes,Yes,No,0,0
CUST-004941,32,64.82,1970.66,71.0,0,Month-to-month,Fiber optic,Bank transfer,No internet service,No,Yes,No,0,1
CUST-005246,42,110.91,4565.38,18.0,4,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,Yes,0,1
CUST-001491,35,39.9,1429.19,74.0,2,One year,DSL,Electronic check,Yes,No,Yes,No,0,0
CUST-005176,14,44.39,642.36,35.0,0,Two year,DSL,Electronic check,Yes,Yes,Yes,Yes,1,0
CUST-005569,15,46.16,642.99,62.0,4,One year,Fiber optic,Bank transfer,No internet service,Yes,No,Yes,0,0
CUST-005413,65,24.92,1736.45,25.0,1,Two year,DSL,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-001963,59,80.37,4781.79,36.0,3,Month-to-month,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-005845,11,72.5,768.55,28.0,4,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,1,1
CUST-004457,2,34.11,66.26,25.0,2,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,0,0
CUST-001593,1,59.1,,73.0,2,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,No,0,0
CUST-000517,4,25.47,101.11,50.0,1,Two year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-000321,7,55.74,383.47,18.0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,1
CUST-003659,36,84.66,2999.5,42.0,2,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-004490,13,70.01,874.64,45.0,1,One year,No,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-004113,71,79.29,5812.76,63.0,3,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,0,1
CUST-004165,49,60.73,3164.36,36.0,2,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,0,1
CUST-000217,7,71.76,491.06,61.0,1,Month-to-month,DSL,Electronic check,Yes,No,No,No,0,0
CUST-003916,4,96.81,392.43,73.0,1,Two year,Fiber optic,Mailed check,No,Yes,No,No,0,0
CUST-001971,67,117.66,7532.41,41.0,0,Two year,No,Bank transfer,Yes,Yes,No,No,0,0
CUST-000360,61,78.85,4722.48,78.0,2,Month-to-month,Fiber optic,Mailed check,No,No,No,No,0,1
CUST-005799,30,72.03,2105.58,21.0,1,Month-to-month,DSL,Electronic check,No,No,Yes,No,0,0
CUST-003358,13,102.15,1326.02,54.0,2,Two year,DSL,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-005623,63,56.19,3635.53,58.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No,0,1
CUST-004520,72,26.24,1599.19,76.0,2,One year,DSL,Electronic check,No,Yes,Yes,No,1,0
CUST-001052,36,49.45,1881.39,51.0,0,One year,No,Bank transfer,Yes,Yes,No,No,0,1
CUST-005846,8,68.41,502.9,59.0,3,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,1,0
CUST-000759,53,16.53,911.94,49.0,2,One year,Fiber optic,Credit card,No internet service,Yes,Yes,No,0,0
CUST-004778,7,90.79,662.62,67.0,2,Month-to-month,DSL,Credit card,No,No,Yes,Yes,0,0
CUST-004557,62,31.7,2048.14,58.0,4,Two year,No,Mailed check,No,Yes,Yes,Yes,0,1
CUST-003795,20,110.78,2141.08,38.0,1,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,0,1
CUST-001426,49,113.87,5892.13,33.0,2,One year,No,Credit card,Yes,Yes,Yes,No,1,0
CUST-001945,8,78.07,,76.0,2,Month-to-month,DSL,Credit card,No internet service,Yes,Yes,No,0,0
CUST-003720,46,37.65,1834.58,67.0,1,Two year,DSL,Bank transfer,No,No,Yes,Yes,0,0
CUST-000214,53,62.15,3616.22,18.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,0,1
CUST-001614,4,96.07,400.6,53.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-004691,4,44.2,191.45,63.0,2,Month-to-month,No,Electronic check,Yes,Yes,Yes,No,0,0
CUST-001717,27,41.38,1110.78,30.0,3,Two year,DSL,Mailed check,No,Yes,Yes,Yes,0,0
CUST-002760,9,100.93,889.72,37.0,2,One year,DSL,Electronic check,Yes,No,No,Yes,0,0
CUST-002067,66,58.55,4086.15,63.0,2,One year,DSL,Credit card,No,Yes,No,No,0,0
CUST-003018,43,82.38,3368.24,50.0,1,Two year,DSL,Electronic check,Yes,Yes,No,No,0,0
CUST-004983,29,48.19,1610.69,,1,Two year,DSL,Mailed check,No,Yes,Yes,Yes,0,0
CUST-001702,49,35.01,1727.61,77.0,0,Month-to-month,No,Bank transfer,No,Yes,No,No,0,0
CUST-003121,72,62.59,4747.83,29.0,2,One year,DSL,Credit card,Yes,Yes,No,No,0,0
CUST-004844,54,38.04,2052.17,63.0,1,Month-to-month,No,Electronic check,No,Yes,No,Yes,0,0
CUST-003651,5,61.46,288.31,43.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,No,0,1
CUST-000196,25,74.24,1863.33,52.0,1,Two year,Fiber optic,Mailed check,Yes,Yes,No,Yes,1,0
CUST-000725,8,42.33,329.46,53.0,1,One year,No,Credit card,No internet service,Yes,No,No,0,1
CUST-002517,38,60.01,2197.22,49.0,0,Month-to-month,No,Electronic check,Yes,Yes,No,No,1,1
CUST-001512,54,38.06,2246.32,23.0,2,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No,0,0
CUST-002656,4,40.19,163.78,18.0,1,Month-to-month,Fiber optic,Bank transfer,No internet service,No,No,No,0,1
CUST-004707,40,56.15,2179.98,79.0,3,One year,Fiber optic,Electronic check,No,No,Yes,Yes,1,0
CUST-005022,49,23.32,1106.34,30.0,1,One year,No,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-001056,32,42.3,1240.46,49.0,1,Month-to-month,No,Bank transfer,Yes,No,No,Yes,0,0
CUST-002298,16,25.34,429.37,71.0,2,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-000887,14,88.97,1198.09,50.0,4,Two year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,0
CUST-002431,38,72.29,2560.58,61.0,1,Two year,DSL,Electronic check,No internet service,Yes,No,No,0,0
CUST-001092,61,40.88,2675.75,21.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,1,0
CUST-003539,60,69.09,4344.41,58.0,1,Two year,Fiber optic,Mailed check,Yes,Yes,No,No,0,0
CUST-004139,36,55.85,1975.34,22.0,2,Month-to-month,DSL,Bank transfer,No internet service,No,No,No,0,0
CUST-000568,46,98.05,4452.44,33.0,1,One year,DSL,Bank transfer,No internet service,Yes,Yes,No,0,1
CUST-000516,64,64.06,3557.94,44.0,0,Month-to-month,DSL,Electronic check,No internet service,No,No,No,1,1
CUST-003650,8,75.39,647.24,43.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-004357,18,109.39,2083.23,49.0,1,Month-to-month,No,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-005263,36,69.09,2367.03,19.0,0,One year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-000139,31,25.72,893.21,24.0,2,One year,Fiber optic,Credit card,No,No,No,No,1,0
CUST-005853,49,106.01,5538.34,61.0,2,One year,Fiber optic,Credit card,No,Yes,No,No,0,0
CUST-002168,68,105.15,7260.98,45.0,2,Month-to-month,DSL,Bank transfer,No internet service,Yes,No,No,0,0
CUST-003321,11,70.49,,52.0,2,Month-to-month,DSL,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-004950,24,103.02,2530.06,54.0,1,Month-to-month,No,Mailed check,No,Yes,No,No,0,1
CUST-001149,62,66.95,4169.24,70.0,1,Two year,No,Credit card,No,Yes,No,No,1,0
CUST-003825,65,108.38,7371.08,31.0,0,Two year,No,Bank transfer,Yes,No,No,No,0,0
CUST-002515,59,97.4,6083.22,27.0,1,Month-to-month,No,Mailed check,No internet service,Yes,Yes,Yes,0,0
CUST-004248,66,73.45,4853.94,31.0,2,One year,Fiber optic,Mailed check,No internet service,No,Yes,Yes,0,0
CUST-002107,10,65.14,611.89,60.0,2,One year,Fiber optic,Electronic check,Yes,No,No,Yes,0,0
CUST-000463,30,42.4,1260.6,31.0,2,Two year,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-004517,4,15.0,60.87,28.0,1,Two year,Fiber optic,Mailed check,No internet service,Yes,No,Yes,0,1
CUST-004392,0,99.69,0.0,47.0,2,Two year,Fiber optic,Mailed check,Yes,Yes,No,Yes,0,0
CUST-005001,2,92.25,179.98,54.0,1,One year,No,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-000594,23,31.91,667.55,29.0,0,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-003100,26,74.75,1674.31,23.0,0,One year,No,Bank transfer,Yes,Yes,No,Yes,1,0
CUST-001807,35,58.23,2039.9,44.0,4,Month-to-month,DSL,Bank transfer,No internet service,Yes,No,No,0,1
CUST-003106,62,83.94,4805.19,18.0,0,Month-to-month,No,Credit card,No,Yes,Yes,No,0,0
CUST-000450,70,48.28,3268.86,20.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes,0,0
CUST-003616,3,41.08,132.36,60.0,1,One year,No,Bank transfer,No,Yes,No,Yes,0,0
CUST-005160,27,67.49,1832.32,43.0,3,One year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-004222,60,86.26,5340.99,67.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,No,No,1,0
CUST-000518,34,82.6,3147.02,58.0,2,Month-to-month,DSL,Mailed check,No internet service,No,No,No,1,1
CUST-005824,37,95.37,3454.53,30.0,1,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes,0,0
CUST-000312,8,73.42,581.14,36.0,1,Two year,DSL,Mailed check,No,Yes,No,Yes,0,0
CUST-002410,38,15.0,525.5,37.0,2,One year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-002099,18,96.3,1837.92,47.0,0,Month-to-month,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-002666,17,56.67,856.98,45.0,2,One year,Fiber optic,Bank transfer,Yes,No,No,Yes,0,0
CUST-003196,16,59.73,965.36,54.0,1,Month-to-month,DSL,Electronic check,No,No,Yes,No,1,1
CUST-001174,0,96.91,0.0,29.0,0,One year,Fiber optic,Electronic check,No internet service,Yes,No,Yes,0,0
CUST-004665,60,55.11,3494.65,27.0,0,Month-to-month,No,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-000451,67,63.16,4286.1,65.0,1,Month-to-month,DSL,Credit card,Yes,Yes,Yes,No,0,0
CUST-005548,16,67.4,1027.03,69.0,1,Two year,Fiber optic,Bank transfer,No internet service,Yes,Yes,No,1,0
CUST-004716,64,17.9,1086.57,79.0,1,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,0,0
CUST-001112,14,61.27,826.57,39.0,2,Two year,DSL,Electronic check,Yes,Yes,Yes,No,0,0
CUST-004860,4,54.82,206.33,50.0,1,Month-to-month,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-001578,8,60.77,482.97,22.0,0,Two year,No,Electronic check,No,Yes,Yes,Yes,0,0
CUST-000890,7,59.73,445.62,79.0,3,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No,0,0
CUST-001615,12,68.42,865.98,79.0,2,One year,No,Mailed check,Yes,Yes,Yes,No,0,0
CUST-004362,36,71.76,2455.64,29.0,3,Month-to-month,No,Bank transfer,Yes,No,Yes,No,0,0
CUST-005133,3,75.64,234.87,56.0,1,One year,Fiber optic,Credit card,No,Yes,Yes,No,0,1
CUST-003458,61,30.01,,49.0,0,One year,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-005863,15,95.28,1298.98,79.0,2,One year,Fiber optic,Electronic check,Yes,No,No,Yes,0,1
CUST-005856,34,56.26,1890.99,49.0,2,Two year,No,Bank transfer,No internet service,No,No,No,0,0
CUST-001263,60,72.08,4419.59,24.0,1,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,0
CUST-005636,18,47.1,784.88,19.0,0,One year,Fiber optic,Mailed check,Yes,Yes,No,Yes,1,0
CUST-000999,37,73.78,2397.94,24.0,1,Month-to-month,DSL,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-003784,71,71.24,5058.1,42.0,0,Month-to-month,No,Bank transfer,No internet service,No,Yes,No,0,0
CUST-001359,26,43.36,1138.68,45.0,2,Two year,Fiber optic,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-002841,51,128.46,6586.49,56.0,2,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,1
CUST-001476,35,22.56,789.36,77.0,0,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,0
CUST-000192,44,78.92,3490.97,18.0,4,One year,No,Mailed check,No,Yes,No,Yes,0,0
CUST-004708,56,86.48,4684.32,34.0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,No,1,1
CUST-005418,40,56.66,2218.93,62.0,1,Month-to-month,DSL,Mailed check,No,No,Yes,No,0,0
CUST-005843,0,80.45,0.0,45.0,5,Month-to-month,DSL,Credit card,No,Yes,No,No,0,1
CUST-005017,38,29.3,1084.65,52.0,3,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,1
CUST-004639,67,51.05,3205.93,35.0,2,Two year,DSL,Bank transfer,Yes,Yes,No,Yes,1,0
CUST-005472,58,83.6,5219.93,46.0,6,One year,DSL,Electronic check,Yes,Yes,Yes,Yes,0,1
CUST-001874,29,49.88,1553.37,78.0,3,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,0,0
CUST-005318,55,60.83,3168.06,75.0,2,Month-to-month,DSL,Electronic check,No,No,Yes,Yes,0,1
CUST-001338,56,37.93,2283.89,58.0,1,Two year,Fiber optic,Credit card,No,Yes,No,Yes,0,0
CUST-002886,68,73.54,5007.41,26.0,3,Month-to-month,No,Credit card,Yes,No,No,No,0,1
CUST-003460,30,64.75,1994.34,56.0,4,One year,Fiber optic,Mailed check,Yes,No,Yes,No,1,0
CUST-005039,15,58.31,848.4,42.0,0,One year,Fiber optic,Bank transfer,No,Yes,Yes,Yes,1,0
CUST-005059,46,131.42,6453.88,66.0,3,Month-to-month,No,Bank transfer,Yes,No,Yes,Yes,0,1
CUST-005265,64,39.17,2439.88,18.0,0,One year,Fiber optic,Mailed check,No,Yes,No,Yes,0,0
CUST-001293,0,74.93,0.0,32.0,0,One year,Fiber optic,Mailed check,Yes,Yes,No,No,0,0
CUST-005303,30,54.34,1445.48,63.0,3,Month-to-month,No,Electronic check,No internet service,No,No,Yes,0,1
